mascara_id,ventas_2022,ventas_2023,tendencia_busquedas,lanzamiento_pelicula,redes_sociales,precio,categoria,nombre_mascara,clasificacion,distancia_esperada
1339,1660,23299,0.825632624679393,1,1646,2348.1200611868703,terror,Máscara Terror 1339,C,50
1340,17073,12209,0.6602254660963919,1,49488,1826.1986432801898,terror,Máscara Terror 1340,B,25
1341,4499,33577,0.8877766206759643,1,49697,440.2197906819024,harrypotter,Máscara Harry Potter 1341,C,50
1342,3870,23400,0.10891883805914986,0,5328,1544.5531627607486,harrypotter,Máscara Harry Potter 1342,C,50
1343,13933,23488,0.47550803596358526,1,33491,337.0724342024796,anime,Máscara Anime 1343,B,25
1344,23012,39096,0.33089803531044903,0,7708,362.8836028333376,politicos,Máscara Político 1344,A,10
1345,18301,7642,0.39808366059422684,0,28636,2469.6419032277936,terror,Máscara Terror 1345,B,25
1346,3846,4274,0.39678309788275656,0,23699,1978.015578374036,superheroe,Máscara Superheroe 1346,C,50
1347,19737,29335,0.8711167831409161,0,46011,1408.2954331768149,disney,Máscara Disney 1347,B,25
1348,5072,30823,0.9548722436008129,0,43059,1026.4224312172387,disney,Máscara Disney 1348,C,50
1349,24110,33351,0.29664013226697056,0,7726,2945.642911994388,politicos,Máscara Político 1349,A,10
1350,7724,21839,0.6893840067066199,1,1332,507.4551743526381,politicos,Máscara Político 1350,C,50
1351,14289,32898,0.37966509592442244,0,2731,2739.9726168815296,terror,Máscara Terror 1351,B,25
1352,20867,24564,0.739403775951889,1,24670,1237.4116885716785,disney,Máscara Disney 1352,A,10
1353,24750,27810,0.7146176553312231,0,33720,2203.0045636512477,superheroe,Máscara Superheroe 1353,A,10
1354,5513,32733,0.5902237281156574,1,27742,149.67246784111558,harrypotter,Máscara Harry Potter 1354,C,50
1355,2765,24344,0.9153037473198247,0,10732,2725.3225965670345,anime,Máscara Anime 1355,C,50
1356,20353,7467,0.4294376294821717,1,40374,177.07892114686456,superheroe,Máscara Superheroe 1356,A,10
1357,5589,15471,0.304580979471569,0,26588,2822.220084393326,disney,Máscara Disney 1357,C,50
1358,16499,35598,0.43380583078274715,0,37070,2768.3299080033007,terror,Máscara Terror 1358,B,25
1359,6808,29538,0.42119530979643105,1,3310,2402.4083842597065,terror,Máscara Terror 1359,C,50
1360,21300,22893,0.19365322727360437,0,10045,1425.591719669595,disney,Máscara Disney 1360,A,10
1361,4603,31815,0.6314460574110742,1,48726,1298.7153415419018,terror,Máscara Terror 1361,C,50
1362,12983,7261,0.7702926882782779,1,1198,1514.281720896221,disney,Máscara Disney 1362,B,25
1363,5284,25501,0.18537545119242577,0,33440,111.13729386388195,harrypotter,Máscara Harry Potter 1363,C,50
1364,2542,10603,0.18153591192495133,0,12458,1111.07176919227,terror,Máscara Terror 1364,C,50
1365,23073,1856,0.5253228457268835,0,30868,1817.8651191744025,terror,Máscara Terror 1365,A,10
1366,7180,14453,0.4362815958795049,0,34689,1442.7674917684162,anime,Máscara Anime 1366,C,50
1367,20012,6041,0.5407651327512434,1,48126,2997.109708130706,politicos,Máscara Político 1367,A,10
1368,18348,5051,0.21251903007274572,0,37404,1524.779568757425,harrypotter,Máscara Harry Potter 1368,B,25
1369,11075,5266,0.5780882055305865,0,40177,201.1071456955865,disney,Máscara Disney 1369,B,25
1370,7556,11590,0.41308118781328207,0,42958,2838.8141330698527,harrypotter,Máscara Harry Potter 1370,C,50
1371,22185,2542,0.2452299617450325,1,46350,2389.7987437687307,harrypotter,Máscara Harry Potter 1371,A,10
1372,13687,13202,0.8091739714849685,0,7415,2404.677816812024,politicos,Máscara Político 1372,B,25
1373,17940,34335,0.35522799116166803,0,38376,1693.169409938831,superheroe,Máscara Superheroe 1373,B,25
1374,4681,24052,0.1581026835008117,0,44970,2514.675638605141,harrypotter,Máscara Harry Potter 1374,C,50
1375,6797,8287,0.12271883545175144,1,6522,455.09699366220593,terror,Máscara Terror 1375,C,50
1376,17389,3362,0.8434375988606221,1,29360,2075.6591550885078,superheroe,Máscara Superheroe 1376,B,25
1377,1552,1962,0.7268395099216257,0,14096,2491.5577419574774,politicos,Máscara Político 1377,C,50
1378,6158,28246,0.46948857033058544,0,9521,225.0882938677055,harrypotter,Máscara Harry Potter 1378,C,50
1379,23403,16839,0.5043314778680478,0,12605,2314.390184344965,superheroe,Máscara Superheroe 1379,A,10
1380,13937,9777,0.30019768576003236,0,4084,1007.3983073536037,superheroe,Máscara Superheroe 1380,B,25
1381,10307,26517,0.2780131118480058,0,6594,622.5147911932422,anime,Máscara Anime 1381,B,25
1382,24633,24022,0.5691675066249057,0,23817,2335.5763505550926,politicos,Máscara Político 1382,A,10
1383,17757,16033,0.7173342831321792,0,16733,1435.6705672862952,harrypotter,Máscara Harry Potter 1383,B,25
1384,17700,27899,0.501528408447322,0,33156,2668.3302108588364,superheroe,Máscara Superheroe 1384,B,25
1385,6657,1311,0.3955316867119286,0,24344,1983.780741952427,terror,Máscara Terror 1385,C,50
1386,21889,3242,0.8384225037768119,0,37591,2234.638023000567,terror,Máscara Terror 1386,A,10
1387,16581,27242,0.8626449532386877,0,3809,799.0283996219969,anime,Máscara Anime 1387,B,25
1388,23347,27109,0.21868712680875968,1,44067,2556.8922280129004,harrypotter,Máscara Harry Potter 1388,A,10
1389,9161,6445,0.1332399789061078,1,48983,2357.018002322087,superheroe,Máscara Superheroe 1389,C,50
1390,1199,13972,0.6553927631009587,0,3204,1027.8027535449298,harrypotter,Máscara Harry Potter 1390,C,50
1391,15263,24178,0.2883839638663408,0,17957,2429.3860696054435,terror,Máscara Terror 1391,B,25
1392,1089,32891,0.9265916626156669,0,28041,778.7411615440724,terror,Máscara Terror 1392,C,50
1393,15169,29479,0.5915998145006328,0,7767,2004.0119569350145,disney,Máscara Disney 1393,B,25
1394,11525,2237,0.9175874529792541,0,48211,1540.8279085629288,anime,Máscara Anime 1394,B,25
1395,22063,14978,0.3222510924712163,0,39771,2556.964892531494,disney,Máscara Disney 1395,A,10
1396,7416,36798,0.36481744226929713,1,10885,1524.3138666109114,superheroe,Máscara Superheroe 1396,C,50
1397,11528,10075,0.5506590868345714,0,13310,2040.3304753432344,anime,Máscara Anime 1397,B,25
1398,18889,22431,0.3884347390930998,0,28592,2628.783740876215,anime,Máscara Anime 1398,B,25
1399,8516,3240,0.24703945380810285,0,23012,1861.4363374994505,disney,Máscara Disney 1399,C,50
1400,17720,4708,0.7158993469395202,1,24926,1988.9194030108706,politicos,Máscara Político 1400,B,25
1401,5783,37484,0.8835929361007583,1,31532,1131.0214968426747,harrypotter,Máscara Harry Potter 1401,C,50
1402,5071,19373,0.5761512771726945,1,15420,1692.7392636731124,politicos,Máscara Político 1402,C,50
1403,7542,35593,0.2754998700860415,0,35375,1298.9821047808607,disney,Máscara Disney 1403,C,50
1404,13820,12507,0.7208582909150973,0,20717,1535.9392854770929,harrypotter,Máscara Harry Potter 1404,B,25
1405,17618,6638,0.1823552306587063,0,30642,1228.0192478732317,politicos,Máscara Político 1405,B,25
1406,5840,10250,0.5182985032490954,0,44164,975.0706799019056,disney,Máscara Disney 1406,C,50
1407,20621,9673,0.47514711582950875,0,39869,1172.58897906431,disney,Máscara Disney 1407,A,10
1408,21632,30740,0.541631605411386,0,32784,200.25146923049715,harrypotter,Máscara Harry Potter 1408,A,10
1409,3492,2140,0.27105202162270203,0,45476,2141.375173711631,disney,Máscara Disney 1409,C,50
1410,15851,1225,0.5795788950145897,0,40503,919.126177854313,harrypotter,Máscara Harry Potter 1410,B,25
1411,19687,31949,0.8213282821180372,1,42429,1174.9482907475735,terror,Máscara Terror 1411,B,25
1412,7538,38337,0.5502608510929676,0,46121,2702.65097377446,disney,Máscara Disney 1412,C,50
1413,19343,5874,0.10552093176952414,0,37685,2578.1158226087514,anime,Máscara Anime 1413,B,25
1414,17601,35776,0.636729291806369,0,31105,2290.366211241807,politicos,Máscara Político 1414,B,25
1415,2202,18848,0.17139079080109348,0,29736,576.940943009949,politicos,Máscara Político 1415,C,50
1416,4156,17029,0.8897449060484601,1,27941,2507.2919968226875,disney,Máscara Disney 1416,C,50
1417,1194,31714,0.3109874068265407,0,31054,1400.3991508483045,politicos,Máscara Político 1417,C,50
1418,7284,8413,0.6491867541458776,1,44781,1570.6549443724637,politicos,Máscara Político 1418,C,50
1419,6616,19011,0.7112784150929865,0,47482,589.3950424030977,superheroe,Máscara Superheroe 1419,C,50
1420,7605,29708,0.10378722063739979,0,24674,2971.4721026974075,disney,Máscara Disney 1420,C,50
1421,18968,27101,0.6526680196152274,0,3808,2778.9208377137593,politicos,Máscara Político 1421,B,25
1422,7500,11676,0.5086002350807297,0,23119,276.89113909509433,terror,Máscara Terror 1422,C,50
1423,15006,4630,0.9812258777426563,0,24546,1733.6630524305658,harrypotter,Máscara Harry Potter 1423,B,25
1424,15669,6486,0.6630643710972465,0,15620,1300.7168869201062,superheroe,Máscara Superheroe 1424,B,25
1425,5019,6101,0.9142482912981291,1,5130,529.0055463246622,terror,Máscara Terror 1425,C,50
1426,23906,5918,0.6628339016421105,0,49831,2951.1826748148333,anime,Máscara Anime 1426,A,10
1427,3998,26049,0.5514660655129641,0,6464,852.8130902417265,disney,Máscara Disney 1427,C,50
1428,13049,15525,0.22240251910596065,0,5596,2917.779676374015,superheroe,Máscara Superheroe 1428,B,25
1429,17549,19855,0.4882837838629175,0,12312,623.484342051991,superheroe,Máscara Superheroe 1429,B,25
1430,11792,32897,0.6886064617672176,0,8434,1578.8450424484827,terror,Máscara Terror 1430,B,25
1431,8942,28329,0.4838106359506299,0,38369,604.1254178367403,terror,Máscara Terror 1431,C,50
1432,15712,27732,0.8702944837232031,1,14200,2551.504333468256,harrypotter,Máscara Harry Potter 1432,B,25
1433,11190,7140,0.10131989109884897,1,46309,2690.65025522453,politicos,Máscara Político 1433,B,25
1434,12355,29096,0.8251827879546113,0,44126,2572.7306258275817,disney,Máscara Disney 1434,B,25
1435,6566,11924,0.7064587972209184,1,1167,1343.9269471435014,terror,Máscara Terror 1435,C,50
1436,9092,26870,0.5730347113214633,0,21791,2735.958133703309,terror,Máscara Terror 1436,C,50
1437,8696,2398,0.6580415724003139,0,13449,1046.3289038418268,superheroe,Máscara Superheroe 1437,C,50
1438,2723,29622,0.6924027505459116,0,3664,2836.090547104973,disney,Máscara Disney 1438,C,50
1439,22161,35911,0.3759058687536915,0,13953,221.10903275247392,anime,Máscara Anime 1439,A,10
1440,1542,31631,0.6292029223590141,0,32448,481.5215723151805,superheroe,Máscara Superheroe 1440,C,50
1441,7381,24848,0.7343639127715736,1,48705,345.0398315964326,anime,Máscara Anime 1441,C,50
1442,15918,15880,0.5898428747370484,1,46518,2871.429110257116,terror,Máscara Terror 1442,B,25
1443,19686,2355,0.4433803437257984,0,10308,2743.419005155043,anime,Máscara Anime 1443,B,25
1444,7994,11091,0.6997062297482151,1,7265,2429.322247191909,terror,Máscara Terror 1444,C,50
1445,24040,36184,0.20606082427711925,0,17501,2393.5563549180647,harrypotter,Máscara Harry Potter 1445,A,10
1446,17784,30176,0.9040827703821441,0,49471,1957.3972026117697,harrypotter,Máscara Harry Potter 1446,B,25
1447,3314,1575,0.10207878707770794,0,36900,766.955726285451,terror,Máscara Terror 1447,C,50
1448,19792,31057,0.1222023414599328,0,31673,1855.40646288694,disney,Máscara Disney 1448,B,25
1449,15792,5699,0.8279773363759544,0,28698,2861.793754294846,politicos,Máscara Político 1449,B,25
1450,24085,11707,0.3155981525528572,0,36848,2937.5088844875504,disney,Máscara Disney 1450,A,10
1451,22163,16201,0.7885322946328767,0,27809,1079.212095659521,politicos,Máscara Político 1451,A,10
1452,20554,35171,0.7338379522441435,0,26593,2341.7351315985807,disney,Máscara Disney 1452,A,10
1453,2670,34218,0.6750936727559198,0,21309,674.1415315966601,superheroe,Máscara Superheroe 1453,C,50
1454,9763,8990,0.3577263421176843,1,38910,1595.2449728367476,harrypotter,Máscara Harry Potter 1454,C,50
1455,2916,28811,0.32586772035473005,0,34515,1100.5896990706456,terror,Máscara Terror 1455,C,50
1456,16389,5523,0.8279563494705033,0,2272,2594.818736833916,disney,Máscara Disney 1456,B,25
1457,17140,35148,0.6041905984317204,0,7640,668.8969782284421,harrypotter,Máscara Harry Potter 1457,B,25
1458,14825,22433,0.5885979702109315,0,24980,1340.874223439282,disney,Máscara Disney 1458,B,25
1459,5867,15285,0.6324580134642525,0,39711,1809.4923255962829,anime,Máscara Anime 1459,C,50
1460,9592,8774,0.43886171449572475,0,3908,1364.722149479791,terror,Máscara Terror 1460,C,50
1461,4445,37553,0.6021497308587523,0,8001,2025.8894282064166,harrypotter,Máscara Harry Potter 1461,C,50
1462,9775,22900,0.5015198414781962,0,14898,2459.913730431223,anime,Máscara Anime 1462,C,50
1463,11503,37982,0.7294325360314615,0,24684,317.46083179518064,anime,Máscara Anime 1463,B,25
1464,21008,21223,0.3608350188299555,0,37539,2922.9572136202023,terror,Máscara Terror 1464,A,10
1465,4130,4646,0.941813614596745,0,35202,1023.2403177956708,disney,Máscara Disney 1465,C,50
1466,5646,24830,0.2171251997102218,0,21776,2625.964609657408,disney,Máscara Disney 1466,C,50
1467,5805,18954,0.12460359811827681,0,41003,833.1816541124354,anime,Máscara Anime 1467,C,50
1468,4287,38457,0.8814130278148923,0,42301,271.62199025954214,superheroe,Máscara Superheroe 1468,C,50
1469,22279,12294,0.5218056416840343,0,40442,125.76921151061242,anime,Máscara Anime 1469,A,10
1470,8526,27186,0.7682741221296526,0,28592,1009.9552808629855,disney,Máscara Disney 1470,C,50
1471,20351,26066,0.2548594510143452,1,37073,1712.6039807735376,disney,Máscara Disney 1471,A,10
1472,10640,22436,0.25531223208878906,0,39462,2643.58406351323,harrypotter,Máscara Harry Potter 1472,B,25
1473,23637,18487,0.33343934076254933,0,19601,669.7142692888583,disney,Máscara Disney 1473,A,10
1474,2091,32018,0.7544439402580503,0,12654,2139.899796121338,disney,Máscara Disney 1474,C,50
1475,12604,8450,0.58490784909112,0,6959,1086.5573352759345,disney,Máscara Disney 1475,B,25
1476,1162,20842,0.7595210582399572,0,37834,2191.812100004431,terror,Máscara Terror 1476,C,50
1477,11690,11237,0.3640720446456398,0,14467,1022.1979969855377,anime,Máscara Anime 1477,B,25
1478,4476,7161,0.47414129881723455,1,22909,2927.21286105148,superheroe,Máscara Superheroe 1478,C,50
1479,16701,39634,0.8471327311412693,0,26193,2800.489236196704,harrypotter,Máscara Harry Potter 1479,B,25
1480,18990,28880,0.766184920165374,1,34037,1787.947109789731,disney,Máscara Disney 1480,B,25
1481,20890,27910,0.5418509151437024,0,35357,2029.1952566172868,terror,Máscara Terror 1481,A,10
1482,5037,15208,0.9031600899334482,0,11841,1472.364425375685,anime,Máscara Anime 1482,C,50
1483,17720,15069,0.47544699783046007,1,16366,586.8375860551109,superheroe,Máscara Superheroe 1483,B,25
1484,4744,11076,0.2371665894120543,0,4404,1460.1375775377096,harrypotter,Máscara Harry Potter 1484,C,50
1485,14467,35189,0.6074687227607013,1,35463,2937.8021770835317,terror,Máscara Terror 1485,B,25
1486,16852,39399,0.4973129460381448,1,37325,2565.094218210728,harrypotter,Máscara Harry Potter 1486,B,25
1487,6669,36838,0.5589144341925069,0,19543,2026.426668418585,politicos,Máscara Político 1487,C,50
1488,20645,33058,0.20496344782840487,1,19563,2086.5836191540634,harrypotter,Máscara Harry Potter 1488,A,10
1489,3845,33045,0.37393919967956735,0,41442,1544.3929030025083,disney,Máscara Disney 1489,C,50
1490,12405,2052,0.6287220465111766,1,22648,1700.8196396370852,superheroe,Máscara Superheroe 1490,B,25
1491,13623,29348,0.47259610092903315,1,44739,267.9175928280192,superheroe,Máscara Superheroe 1491,B,25
1492,8747,8041,0.28632429006326077,1,29523,2309.5495572951786,anime,Máscara Anime 1492,C,50
1493,13510,29880,0.910105434513791,0,22125,273.9816070971706,terror,Máscara Terror 1493,B,25
1494,2464,29767,0.438468840805028,0,12747,121.96451555269596,anime,Máscara Anime 1494,C,50
1495,15966,20972,0.43790099436944463,0,40057,421.88089508603844,anime,Máscara Anime 1495,B,25
1496,11691,24121,0.6504371949609972,0,17457,2064.429322494905,terror,Máscara Terror 1496,B,25
1497,19303,39535,0.7949540326021888,0,6852,582.8148144212623,anime,Máscara Anime 1497,B,25
1498,13381,36418,0.7324365743505747,0,1641,2375.742745180084,politicos,Máscara Político 1498,B,25
1499,11929,12016,0.29068385476361513,0,34253,783.3533348430133,disney,Máscara Disney 1499,B,25
1500,19184,26075,0.5261997448055455,0,39874,1965.466096322218,harrypotter,Máscara Harry Potter 1500,B,25
1501,20886,10607,0.2193791434124741,0,1219,1716.5251937786927,disney,Máscara Disney 1501,A,10
1502,1705,36367,0.6882949078741045,0,21248,1805.5207192794273,politicos,Máscara Político 1502,C,50
1503,4544,21464,0.7101986842154879,0,16275,220.8463922379533,terror,Máscara Terror 1503,C,50
1504,11129,28517,0.5538733448744071,0,11838,2399.6191286024223,terror,Máscara Terror 1504,B,25
1505,15809,24704,0.6448218833216767,0,42880,675.6381010543596,terror,Máscara Terror 1505,B,25
1506,15318,8615,0.3244206704127936,1,14102,1131.9366514594917,superheroe,Máscara Superheroe 1506,B,25
1507,15551,26791,0.7736247433934883,0,39044,2187.4903742344623,terror,Máscara Terror 1507,B,25
1508,9690,37658,0.9671057899721136,0,35799,2178.656870166119,terror,Máscara Terror 1508,C,50
1509,9441,36600,0.5511177061234389,1,43361,1125.4593043464458,anime,Máscara Anime 1509,C,50
1510,23503,33623,0.6906164036329668,0,11857,1227.034000838967,superheroe,Máscara Superheroe 1510,A,10
1511,21361,8448,0.6404261404714602,0,34351,619.9656483919712,harrypotter,Máscara Harry Potter 1511,A,10
1512,22035,34269,0.6815847908224637,0,20510,797.3512114935934,anime,Máscara Anime 1512,A,10
1513,4176,6773,0.201275204124273,0,46078,2555.4084718353893,disney,Máscara Disney 1513,C,50
1514,13929,26135,0.6562468644401995,0,17358,942.1212945892166,superheroe,Máscara Superheroe 1514,B,25
1515,7797,14695,0.3164047557006794,0,43164,1372.725215710232,politicos,Máscara Político 1515,C,50
1516,11552,12527,0.869242431489728,0,4213,168.47309810385468,disney,Máscara Disney 1516,B,25
1517,7140,39905,0.37513200091862886,1,42343,1791.124851027132,politicos,Máscara Político 1517,C,50
1518,4436,20324,0.22230609923249534,1,7359,2822.1849939538515,disney,Máscara Disney 1518,C,50
1519,23499,24431,0.26336077752437204,0,10492,308.73110479580237,superheroe,Máscara Superheroe 1519,A,10
1520,5698,17200,0.6592359778906882,0,45595,2529.1279331569776,politicos,Máscara Político 1520,C,50
1521,9215,18181,0.791946921013313,0,15152,2877.8949498864326,superheroe,Máscara Superheroe 1521,C,50
1522,18085,14039,0.45316426393696074,0,20571,2035.2512794429135,superheroe,Máscara Superheroe 1522,B,25
1523,16916,19279,0.8429108941913045,0,45687,2267.4654808474756,politicos,Máscara Político 1523,B,25
1524,8729,27156,0.804491221358009,0,30612,1804.4157089572416,anime,Máscara Anime 1524,C,50
